snapshot_date,store_id,product_id,dept_id,quantity_on_hand,quantity_on_order,reorder_point,days_of_supply,shrinkage_units,unit_cost_usd,inventory_value_usd,last_received_date
2022-12-31,STR-0003,PRD-001793,D08,3103,283,237,1391.1,49,108.85,337761.55,2022-11-15
2022-12-31,STR-0003,PRD-000430,D02,4853,22,23,154.4,29,774.18,3757095.54,2022-11-10
2022-12-31,STR-0003,PRD-001325,D06,3145,1712,204,297.5,37,476.7,1499221.5,2022-12-05
2022-12-31,STR-0003,PRD-001646,D07,3421,58,53,110.8,18,404.2,1382768.2,2022-11-01
2022-12-31,STR-0003,PRD-002062,D09,2149,844,439,417.2,16,58.42,125544.58,2022-11-26
2022-12-31,STR-0003,PRD-001663,D07,596,207,308,25.4,6,539.93,321798.28,2022-12-13
2022-12-31,STR-0003,PRD-000067,D01,2407,1583,314,175.1,49,46.16,111107.12,2022-12-19
2022-12-31,STR-0003,PRD-000451,D03,474,1714,182,10.5,47,453.79,215096.46,2022-11-07
2022-12-31,STR-0003,PRD-000767,D04,1872,142,22,40.5,39,703.2,1316390.4,2022-12-10
2022-12-31,STR-0003,PRD-001017,D05,1681,1110,124,64.7,25,661.46,1111914.26,2022-12-14
2022-12-31,STR-0003,PRD-000646,D03,1577,1274,223,48.2,36,723.71,1141290.67,2022-12-22
2022-12-31,STR-0003,PRD-000263,D02,3806,1274,463,240.1,30,378.11,1439086.66,2022-11-06
2022-12-31,STR-0003,PRD-001159,D05,2158,1205,416,53.2,47,219.61,473918.38,2022-12-19
2022-12-31,STR-0003,PRD-000140,D01,244,1419,331,9.0,48,77.62,18939.28,2022-12-03
2022-12-31,STR-0003,PRD-002349,D10,973,1161,236,40.9,10,599.97,583770.81,2022-11-13
2022-12-31,STR-0003,PRD-000650,D03,1616,794,182,36.5,9,323.84,523325.44,2022-12-23
2022-12-31,STR-0003,PRD-001350,D06,1736,1582,98,159.9,43,181.89,315761.04,2022-12-18
2022-12-31,STR-0003,PRD-000082,D01,958,1531,483,325.2,37,621.03,594946.74,2022-12-12
2022-12-31,STR-0003,PRD-002413,D10,2146,946,264,51.3,3,86.87,186423.02,2022-11-12
2022-12-31,STR-0003,PRD-002081,D09,2707,1688,294,92.8,8,537.29,1454444.03,2022-11-18
2022-12-31,STR-0003,PRD-001637,D07,1966,731,478,61.7,2,26.13,169526.21,2022-11-28
2022-12-31,STR-0003,PRD-001328,D06,204,1444,155,13.0,28,632.55,129040.2,2022-11-19
2022-12-31,STR-0003,PRD-000494,D03,-4143,1187,182,564.9,7,260.67,1079955.81,2022-11-14
2022-12-31,STR-0003,PRD-000732,D04,4061,1134,223,96.2,15,305.21,1239457.81,2022-11-23
2022-12-31,STR-0003,PRD-000424,D02,1049,1266,90,28.2,33,405.33,425191.17,2022-11-15
2022-12-31,STR-0003,PRD-001987,D09,2700,1258,46,165.9,32,260.97,704619.0,2022-12-23
2022-12-31,STR-0003,PRD-000964,D05,4157,1206,417,141.4,32,540.38,2246359.66,2022-11-21
2022-12-31,STR-0003,PRD-001419,D07,4596,1324,199,166.8,14,42.8,196708.8,2022-11-06
2022-12-31,STR-0003,PRD-001196,D06,3818,1898,241,294.2,33,34.81,132904.58,2022-11-24
2022-12-31,STR-0003,PRD-001410,D07,175,1321,289,7.3,42,392.48,68684.0,2022-11-17
2022-12-31,STR-0003,PRD-000983,D05,514,1466,85,28.4,34,406.17,208771.38,2022-11-27
2022-12-31,STR-0003,PRD-002399,D10,3366,1608,344,652.8,43,711.03,2393326.98,2022-11-11
2022-12-31,STR-0003,PRD-001125,D05,2528,1686,364,66.9,12,296.56,749703.68,2022-12-23
2022-12-31,STR-0003,PRD-001061,D05,162,17,374,7.5,21,515.05,83438.1,2022-11-30
2022-12-31,STR-0003,PRD-001078,D05,2778,1118,375,101.4,49,589.01,1636269.78,2022-12-30
2022-12-31,STR-0003,PRD-000951,D04,1922,436,68,193.1,26,490.27,942298.94,2022-12-15
2022-12-31,STR-0003,PRD-000220,D02,4136,568,411,2726.8,11,234.41,969519.76,2022-11-04
2022-12-31,STR-0003,PRD-000539,D03,1869,1703,400,57.3,50,209.84,1294230.17,2022-12-29
2022-12-31,STR-0003,PRD-001774,D08,377,1289,332,13.2,12,399.5,150611.5,2022-11-11
2022-12-31,STR-0003,PRD-000796,D04,690,258,251,88.4,4,664.41,458442.9,2022-11-27
2022-12-31,STR-0003,PRD-000729,D04,3112,1381,433,130.4,49,582.38,1812366.56,2022-11-04
2022-12-31,STR-0003,PRD-000190,D01,1139,526,108,59.6,48,137.0,156043.0,2022-12-12
2022-12-31,STR-0003,PRD-002156,D09,293,430,59,40.1,39,587.94,172266.42,2022-12-04
2022-12-31,STR-0003,PRD-000441,D02,3949,1437,245,134.1,18,700.38,2765800.62,2022-11-16
2022-12-31,STR-0003,PRD-000883,D04,1532,1603,106,45.4,31,569.24,872075.68,2022-12-15
2022-12-31,STR-0003,PRD-000881,D04,739,1902,471,17.4,33,320.5,781603.35,2022-12-16
2022-12-31,STR-0003,PRD-000378,D02,3043,476,119,257.4,0,636.88,1938025.84,2022-11-08
2022-12-31,STR-0003,PRD-002032,D09,1409,7,24,47.5,31,634.87,894531.83,2022-12-04
2022-12-31,STR-0003,PRD-002257,D10,3407,1401,32,855.2,5,342.02,1165262.14,2022-11-19
2022-12-31,STR-0003,PRD-001116,D05,1070,886,348,24.9,46,700.98,750048.6,2022-12-25
2022-12-31,STR-0003,PRD-001759,D08,696,1938,183,192.8,38,362.73,252460.08,2022-11-26
2022-12-31,STR-0003,PRD-000703,D04,1047,1771,462,208.1,48,795.52,2748601.15,2022-12-02
2022-12-31,STR-0003,PRD-001148,D05,2700,672,383,112.3,42,548.02,1479654.0,2022-12-20
2022-12-31,STR-0003,PRD-001699,D07,24,1803,38,0.5,31,771.06,18505.44,2022-12-06
2022-12-31,STR-0003,PRD-001499,D07,1164,1993,172,172.4,16,591.59,688610.76,2022-12-28
2022-12-31,STR-0003,PRD-001478,D07,4380,972,85,1314.2,29,148.2,649116.0,2022-11-01
2022-12-31,STR-0003,PRD-000940,D04,506,483,214,41.9,5,797.59,403580.54,2022-12-17
2022-12-31,STR-0003,PRD-002371,D10,2841,1046,313,57.0,16,784.05,2227486.05,2022-12-16
2022-12-31,STR-0003,PRD-000047,D01,4479,1419,464,93.3,3,206.43,924599.97,2022-12-17
2022-12-31,STR-0003,PRD-001976,D09,2496,1536,395,71.6,25,65.31,163013.76,2022-12-02
2022-12-31,STR-0003,PRD-002471,D10,895,78,227,50.9,41,741.17,663347.15,2022-11-07
2022-12-31,STR-0003,PRD-001467,D07,3264,0,350,629.2,6,721.87,2356183.68,2022-12-10
2022-12-31,STR-0003,PRD-002129,D09,4337,982,340,373.0,22,507.7,2201894.9,2022-12-22
2022-12-31,STR-0003,PRD-002066,D09,4297,1680,85,251.3,17,507.92,2182532.24,2022-12-30
2022-12-31,STR-0003,PRD-000161,D01,3155,1039,153,115.0,28,74.92,236372.6,2022-12-03
2022-12-31,STR-0003,PRD-001215,D06,3351,125,146,183.8,7,273.97,918073.47,2022-11-14
2022-12-31,STR-0003,PRD-001918,D08,2154,16,151,72.8,25,538.93,1160855.22,2022-12-19
2022-12-31,STR-0003,PRD-000347,D02,2727,1446,481,65.9,42,373.76,1019243.52,2022-11-30
2022-12-31,STR-0003,PRD-001444,D07,2724,61,253,72.0,49,397.5,1082790.0,2022-11-10
2022-12-31,STR-0003,PRD-000801,D04,302,1230,466,20.0,4,369.03,111447.06,2022-12-30
2022-12-31,STR-0003,PRD-000425,D02,377,1327,220,40.1,27,320.22,120722.94,2022-12-27
2022-12-31,STR-0003,PRD-000862,D04,861,1642,305,53.1,48,415.3,357573.3,2022-12-21
2022-12-31,STR-0003,PRD-001747,D08,3940,563,295,129.8,6,56.35,732662.7,2022-11-11
2022-12-31,STR-0003,PRD-000458,D03,3355,1124,401,73.8,1,516.58,1733125.9,2022-12-29
2022-12-31,STR-0003,PRD-000853,D04,4241,263,463,247.7,30,317.57,1346814.37,2022-11-29
2022-12-31,STR-0003,PRD-001511,D07,2890,622,70,155.0,5,318.06,919193.4,2022-11-23
2022-12-31,STR-0003,PRD-000525,D03,1694,1675,432,54.4,6,306.77,519668.38,2022-11-14
2022-12-31,STR-0003,PRD-001207,D06,1439,238,40,50.2,4,64.5,92815.5,2022-12-26
2022-12-31,STR-0003,PRD-001582,D07,1460,1233,214,103.9,3,707.23,1032555.8,2022-11-23
2022-12-31,STR-0003,PRD-002450,D10,2628,666,172,285.3,1,750.36,1971946.08,2022-11-27
2022-12-31,STR-0003,PRD-001837,D08,4502,238,164,108.1,35,614.76,2767649.52,2022-12-11
2022-12-31,STR-0003,PRD-000950,D04,4707,432,169,2909.9,50,175.92,828055.44,2022-12-25
2022-12-31,STR-0003,PRD-002285,D10,3132,1692,451,64.3,43,705.71,2210283.72,2022-12-01
2022-12-31,STR-0003,PRD-001257,D06,3979,1510,449,99.5,20,419.55,1669389.45,2022-12-06
2022-12-31,STR-0003,PRD-002240,D10,379,1910,222,15.5,8,288.98,109523.42,2022-12-02
2022-12-31,STR-0003,PRD-001822,D08,1601,193,222,48.6,12,387.83,620915.83,2022-11-25
2022-12-31,STR-0003,PRD-000920,D04,2829,1430,136,83.9,48,190.21,538104.09,2022-11-28
2022-12-31,STR-0003,PRD-000914,D04,3768,1699,100,111.4,45,289.42,1090534.56,2022-11-28
2022-12-31,STR-0003,PRD-000346,D02,367,1785,77,40.7,12,562.41,206404.47,2022-11-01
2022-12-31,STR-0003,PRD-001691,D07,1537,1863,437,48.3,37,285.69,439105.53,2022-12-19
2022-12-31,STR-0003,PRD-002026,D09,4124,1466,425,653.3,25,240.29,990955.96,2022-11-11
2022-12-31,STR-0003,PRD-002200,D09,4896,1127,351,195.3,10,528.9,2589494.4,2022-11-15
2022-12-31,STR-0003,PRD-001120,D05,3867,682,366,115.2,22,176.78,683608.26,2022-12-16
2022-12-31,STR-0003,PRD-000515,D03,3235,290,167,153.3,16,235.01,760257.35,2022-12-10
2022-12-31,STR-0003,PRD-000348,D02,811,1923,225,20.9,14,120.73,97912.03,2022-12-28
2022-12-31,STR-0003,PRD-000412,D02,1447,1691,217,48.7,15,66.77,96616.19,2022-11-23
2022-12-31,STR-0003,PRD-001103,D05,3304,226,120,68.6,44,346.27,1144076.08,2022-12-14
2022-12-31,STR-0003,PRD-001971,D09,3773,653,173,117.0,17,428.86,1618088.78,2022-11-03
2022-12-31,STR-0003,PRD-001565,D07,2452,1398,278,51.5,47,540.35,1324938.2,2022-11-20
2022-12-31,STR-0003,PRD-000953,D04,1986,1508,493,186.5,12,135.48,887908.82,2022-12-06
2022-12-31,STR-0003,PRD-001668,D07,97,648,94,2.3,43,684.35,66381.95,2022-11-26
2022-12-31,STR-0003,PRD-000591,D03,2308,697,38,316.6,21,445.96,1029275.68,2022-11-15
2022-12-31,STR-0003,PRD-002424,D10,1074,730,387,38.0,46,462.7,496939.8,2022-11-19
2022-12-31,STR-0003,PRD-000206,D01,4329,1302,256,798.9,11,697.14,3017919.06,2022-12-09
2022-12-31,STR-0003,PRD-002190,D09,4362,843,11,157.2,41,750.97,3275731.14,2022-11-17
2022-12-31,STR-0003,PRD-001583,D07,4467,1079,231,147.6,26,384.37,1716980.79,2022-12-05
2022-12-31,STR-0003,PRD-000204,D01,3375,1506,429,96.3,35,63.98,215932.5,2022-11-08
2022-12-31,STR-0003,PRD-001797,D08,1476,367,82,32.4,36,646.35,954012.6,2022-11-07
2022-12-31,STR-0003,PRD-002265,D10,4937,1182,329,982.5,19,511.64,2525966.68,2022-11-06
2022-12-31,STR-0003,PRD-001549,D07,3740,1535,409,589.1,45,85.54,319919.6,2022-11-23
2022-12-31,STR-0003,PRD-000467,D03,1100,256,59,411.8,38,227.43,250173.0,2022-12-12
2022-12-31,STR-0003,PRD-000254,D02,2501,1911,14,54.8,50,132.01,330157.01,2022-11-27
2022-12-31,STR-0003,PRD-001492,D07,621,315,86,115.7,46,737.19,1510723.47,2022-11-29
2022-12-31,STR-0003,PRD-002264,D10,851,379,194,22.8,23,378.93,322469.43,2022-11-27
2022-12-31,STR-0003,PRD-002481,D10,2709,1730,230,63.2,0,98.96,268082.64,2022-12-22
2022-12-31,STR-0003,PRD-001426,D07,4323,1462,21,87.7,38,699.22,9975002.6,2022-11-14
2022-12-31,STR-0003,PRD-002295,D10,2429,861,126,54.4,36,747.74,1816260.46,2022-12-21
2022-12-31,STR-0003,PRD-000660,D03,614,1654,208,14.2,1,796.93,489315.02,2022-12-17
2022-12-31,STR-0003,PRD-000060,D01,332,1193,315,10.1,33,123.2,40902.4,2022-11-12
2022-12-31,STR-0003,PRD-000500,D03,729,96,28,20.4,14,382.67,278966.43,2022-11-30
2022-12-31,STR-0003,PRD-001450,D07,3289,318,116,218.3,22,608.84,2002474.76,2022-12-22
2022-12-31,STR-0003,PRD-002020,D09,2632,522,450,77.6,8,498.53,1312130.96,2022-12-05
2022-12-31,STR-0003,PRD-001349,D06,3951,756,158,208.1,14,534.06,2110071.06,2022-11-02
2022-12-31,STR-0003,PRD-002400,D10,4065,1147,468,106.1,22,495.04,2012337.6,2022-11-15
2022-12-31,STR-0003,PRD-002250,D10,3928,327,419,86.1,28,242.54,952697.12,2022-12-02
2022-12-31,STR-0003,PRD-001360,D06,1188,1207,453,26.1,14,790.72,939375.36,2022-11-05
2022-12-31,STR-0003,PRD-000114,D01,3333,1140,483,105.2,3,727.85,2425924.05,2022-11-17
2022-12-31,STR-0003,PRD-001179,D06,591,1898,381,34.1,25,432.55,255637.05,2022-12-12
2022-12-31,STR-0003,PRD-000407,D02,2695,1334,141,242.1,16,613.48,1653328.6,2022-11-29
2022-12-31,STR-0004,PRD-000352,D02,4962,850,162,166.8,33,153.87,763502.94,2022-11-17
2022-12-31,STR-0004,PRD-002351,D10,1121,745,261,25.7,36,231.23,259208.83,2022-11-27
2022-12-31,STR-0004,PRD-002214,D09,139,492,193,22.2,20,261.38,36331.82,2022-11-29
2022-12-31,STR-0004,PRD-001647,D07,4635,798,455,105.2,46,756.44,3506099.4,2022-11-22
2022-12-31,STR-0004,PRD-000665,D03,3833,1080,128,249.5,31,281.72,1079832.76,2022-12-14
2022-12-31,STR-0004,PRD-002217,D09,1267,67,341,38.5,42,694.16,879500.72,2022-11-16
2022-12-31,STR-0004,PRD-001452,D07,1156,1534,95,23.7,24,327.26,378312.56,2022-12-24
2022-12-31,STR-0004,PRD-002026,D09,3905,1638,238,306.5,46,240.29,938332.45,2022-12-06
2022-12-31,STR-0004,PRD-000449,D02,1407,1667,305,35.3,31,188.44,265135.08,2022-12-26
2022-12-31,STR-0004,PRD-002382,D10,578,972,428,32.7,12,797.0,460666.0,2022-11-24
2022-12-31,STR-0004,PRD-000992,D05,2856,775,384,2256.2,0,600.72,1715656.32,2022-12-19
2022-12-31,STR-0004,PRD-000298,D02,3951,1668,71,83.1,50,239.42,945948.42,2022-12-16
2022-12-31,STR-0004,PRD-000414,D02,2247,756,343,226.8,26,8.61,19346.67,2022-11-21
2022-12-31,STR-0004,PRD-000694,D03,3449,957,470,95.2,15,301.7,1040563.3,2022-12-17
2022-12-31,STR-0004,PRD-002076,D09,4728,816,58,103.2,19,452.78,2140743.84,2022-12-06
2022-12-31,STR-0004,PRD-000918,D04,645,1826,222,15.9,8,421.72,272009.4,2022-11-20
2022-12-31,STR-0004,PRD-001948,D09,4125,484,211,122.3,36,3.01,12416.25,2022-12-05
2022-12-31,STR-0004,PRD-000915,D04,1031,719,94,29.3,11,282.18,290927.58,2022-12-22
2022-12-31,STR-0004,PRD-000179,D01,3397,1460,173,158.8,26,203.01,689624.97,2022-11-03
2022-12-31,STR-0004,PRD-001986,D09,272,1980,384,7.2,15,764.51,207946.72,2022-12-24
2022-12-31,STR-0004,PRD-000123,D01,1251,129,23,43.8,23,184.64,230984.64,2022-12-23
2022-12-31,STR-0004,PRD-000941,D04,2537,1286,480,71.2,36,232.78,590562.86,2022-12-21
2022-12-31,STR-0004,PRD-002391,D10,3539,1177,275,98.1,18,0.65,2300.35,2022-12-15
2022-12-31,STR-0004,PRD-000473,D03,148,1476,441,3.7,49,89.47,13241.56,2022-12-09
2022-12-31,STR-0004,PRD-001769,D08,1368,1160,432,62.8,21,462.77,633069.36,2022-11-22
2022-12-31,STR-0004,PRD-001146,D05,3576,1472,366,207.7,24,266.21,951966.96,2022-11-01
2022-12-31,STR-0004,PRD-002254,D10,930,954,230,23.4,50,242.34,743741.46,2022-12-03
2022-12-31,STR-0004,PRD-000753,D04,71,343,442,2.5,34,149.52,10615.92,2022-11-07
2022-12-31,STR-0004,PRD-002448,D10,4615,929,416,465.7,24,601.24,2774722.6,2022-12-24
2022-12-31,STR-0004,PRD-001555,D07,1683,753,318,41.1,6,140.11,235805.13,2022-12-03
2022-12-31,STR-0004,PRD-000043,D01,459,1508,251,72.3,11,663.69,304633.71,2022-11-04
2022-12-31,STR-0004,PRD-001293,D06,283,1123,415,6.0,48,795.5,225126.5,2022-12-05
2022-12-31,STR-0004,PRD-000061,D01,2950,21,160,141.8,25,732.43,2160668.5,2022-12-19
2022-12-31,STR-0004,PRD-001364,D06,3826,258,371,98.8,37,755.01,2888668.26,2022-11-28
2022-12-31,STR-0004,PRD-000140,D01,1840,598,93,79.6,35,77.62,142820.8,2022-12-02
2022-12-31,STR-0004,PRD-002287,D10,2788,544,72,323.9,34,118.77,1092731.51,2022-11-07
2022-12-31,STR-0004,PRD-001519,D07,4138,958,402,98.4,26,514.35,2128380.3,2022-11-27
2022-12-31,STR-0004,PRD-001395,D06,4895,1142,338,619.2,44,170.38,834010.1,2022-11-20
2022-12-31,STR-0004,PRD-002077,D09,2821,1189,81,263.0,49,181.92,513196.32,2022-12-11
2022-12-31,STR-0004,PRD-000076,D01,3349,1862,142,1095.2,28,499.97,1674399.53,2022-11-18
2022-12-31,STR-0004,PRD-001241,D06,1633,917,449,55.0,44,583.8,3146039.82,2022-11-07
2022-12-31,STR-0004,PRD-001283,D06,1706,1537,407,34.2,4,566.31,966124.86,2022-12-23
2022-12-31,STR-0004,PRD-000487,D03,3248,1090,461,275.4,49,774.09,2514244.32,2022-11-17
2022-12-31,STR-0004,PRD-002037,D09,4131,799,496,92.2,35,74.24,1012061.95,2022-11-03
2022-12-31,STR-0004,PRD-001058,D05,1421,428,417,115.1,0,164.61,233910.81,2022-11-13
2022-12-31,STR-0004,PRD-000616,D03,2002,1578,251,932.5,6,748.48,1498456.96,2022-12-27
2022-12-31,STR-0004,PRD-001599,D07,2336,787,196,102.6,44,496.98,3831119.42,2022-12-17
2022-12-31,STR-0004,PRD-001621,D07,4613,1939,88,168.5,14,19.84,91521.92,2022-12-12
2022-12-31,STR-0004,PRD-002331,D10,2102,263,24,213.9,24,497.48,1045702.96,2022-11-02
2022-12-31,STR-0004,PRD-000668,D03,2268,327,159,67.2,42,120.95,905238.18,2022-11-03
2022-12-31,STR-0004,PRD-001373,D06,3599,332,423,158.0,13,658.2,2368861.8,2022-11-19
2022-12-31,STR-0004,PRD-000634,D03,4563,593,333,92.0,11,159.05,725745.15,2022-12-25
2022-12-31,STR-0004,PRD-000758,D04,2262,1072,167,95.5,14,516.46,1168232.52,2022-11-12
2022-12-31,STR-0004,PRD-001106,D05,2290,90,169,48.7,36,494.23,1131786.7,2022-11-13
2022-12-31,STR-0004,PRD-000880,D04,3514,481,407,493.2,15,260.74,916240.36,2022-11-28
2022-12-31,STR-0004,PRD-002232,D09,523,88,158,65.9,27,226.51,118464.73,2022-11-05
2022-12-31,STR-0004,PRD-000583,D03,3375,1063,406,115.6,15,387.02,1306192.5,2022-12-10
2022-12-31,STR-0004,PRD-002348,D10,1208,1190,124,104.4,43,725.53,876440.24,2022-12-09
2022-12-31,STR-0004,PRD-002066,D09,4769,1000,106,2032.1,50,507.92,2422270.48,2022-12-10
2022-12-31,STR-0004,PRD-000539,D03,1735,116,14,57.4,18,209.84,364072.4,2022-12-20
2022-12-31,STR-0004,PRD-001137,D05,224,1917,145,18.3,35,478.16,107107.84,2022-11-27
2022-12-31,STR-0004,PRD-000410,D02,2265,438,154,63.7,20,301.09,681968.85,2022-11-29
2022-12-31,STR-0004,PRD-001063,D05,3409,801,141,83.0,31,218.46,744730.14,2022-12-05
2022-12-31,STR-0004,PRD-001483,D07,4574,1380,443,277.0,13,127.15,581584.1,2022-11-25
2022-12-31,STR-0004,PRD-002462,D10,4773,973,493,138.7,44,738.09,3522903.57,2022-11-27
2022-12-31,STR-0004,PRD-002442,D10,2248,857,233,46.0,26,14.02,31516.96,2022-11-23
2022-12-31,STR-0004,PRD-000219,D01,900,935,428,114.6,29,479.14,431226.0,2022-11-15
2022-12-31,STR-0004,PRD-001615,D07,2152,1096,314,401.3,16,577.8,1243425.6,2022-12-23
2022-12-31,STR-0004,PRD-000415,D02,222,33,452,20.2,46,674.18,149667.96,2022-12-30
2022-12-31,STR-0004,PRD-001634,D07,1636,1493,390,78.3,22,60.6,99141.6,2022-12-30
2022-12-31,STR-0004,PRD-000330,D02,251,1603,335,14.7,9,728.69,182901.19,2022-11-16
2022-12-31,STR-0004,PRD-001309,D06,503,1400,77,19.1,50,783.33,1300249.47,2022-11-01
2022-12-31,STR-0004,PRD-002427,D10,3160,108,261,112.5,39,134.58,1403400.24,2022-12-29
2022-12-31,STR-0004,PRD-001931,D08,4078,704,332,88.0,19,407.66,1662437.48,2022-12-04
2022-12-31,STR-0004,PRD-001936,D09,2825,256,286,62.3,46,606.55,1713503.75,2022-11-23
2022-12-31,STR-0004,PRD-002018,D09,4374,52,329,147.8,42,733.58,3208678.92,2022-11-28
2022-12-31,STR-0004,PRD-000101,D01,106,933,333,2.5,43,86.72,9192.32,2022-12-02
2022-12-31,STR-0004,PRD-000872,D04,4994,1835,253,101.3,7,632.28,3157606.32,2022-11-27
2022-12-31,STR-0004,PRD-001280,D06,579,32,161,18.1,17,297.11,172026.69,2022-12-13
2022-12-31,STR-0004,PRD-001154,D05,3157,1614,397,63.7,50,88.07,278036.99,2022-12-14
2022-12-31,STR-0004,PRD-002487,D10,3743,144,332,142.1,4,447.45,5526857.66,2022-11-03
2022-12-31,STR-0004,PRD-002005,D09,4996,677,33,149.8,3,495.1,2473519.6,2022-11-28
2022-12-31,STR-0004,PRD-002354,D10,3478,396,109,148.3,29,273.91,952658.98,2022-12-09
2022-12-31,STR-0004,PRD-001715,D07,2152,570,107,59.4,39,777.31,1672771.12,2022-12-24
2022-12-31,STR-0004,PRD-000824,D04,18,1391,190,1.5,19,41.56,748.08,2022-11-23
2022-12-31,STR-0004,PRD-002423,D10,1733,1437,209,81.4,26,358.1,620587.3,2022-11-25
2022-12-31,STR-0004,PRD-002450,D10,3688,630,434,200.9,12,750.36,2767327.68,2022-12-15
2022-12-31,STR-0004,PRD-000869,D04,4797,952,105,117.0,26,306.8,1471719.6,2022-12-16
2022-12-31,STR-0004,PRD-001218,D06,2694,1832,22,103.3,16,614.56,1655624.64,2022-12-07
2022-12-31,STR-0004,PRD-000198,D01,4491,196,206,249.8,39,49.54,222484.14,2022-12-17
2022-12-31,STR-0004,PRD-000311,D02,-3671,1793,281,3022.6,14,115.03,422275.13,2022-11-16
2022-12-31,STR-0004,PRD-000154,D01,2525,1283,169,79.6,45,352.71,890592.75,2022-12-19
2022-12-31,STR-0004,PRD-002189,D09,3979,1744,12,102.3,1,416.34,1656616.86,2022-11-13
2022-12-31,STR-0004,PRD-000714,D04,2149,126,48,660.3,32,49.67,106740.83,2022-12-29
2022-12-31,STR-0004,PRD-002488,D10,2716,654,265,56.3,36,41.57,112904.12,2022-11-16
2022-12-31,STR-0004,PRD-001300,D06,4597,1749,38,117.8,33,719.0,3305243.0,2022-11-21
2022-12-31,STR-0004,PRD-000858,D04,4344,502,345,499.9,7,586.34,2547060.96,2022-12-18
2022-12-31,STR-0004,PRD-001939,D09,4586,841,471,304.0,48,121.89,558987.54,2022-11-11
2022-12-31,STR-0004,PRD-000495,D03,4943,633,164,396.3,2,242.18,1197095.74,2022-12-28
2022-12-31,STR-0004,PRD-000766,D04,4222,6,392,140.4,1,725.86,3064580.92,2022-11-03
2022-12-31,STR-0004,PRD-002203,D09,2027,741,294,1474.8,37,441.7,895325.9,2022-11-17
2022-12-31,STR-0004,PRD-000417,D02,3229,1404,462,136.6,18,635.31,2051415.99,2022-11-21
2022-12-31,STR-0004,PRD-002153,D09,2117,65,353,109.5,7,570.27,1207261.59,2022-12-13
2022-12-31,STR-0004,PRD-002353,D10,1327,917,278,45.9,45,328.06,435335.62,2022-11-02
2022-12-31,STR-0004,PRD-000259,D02,4187,37,282,683.8,22,605.18,2533888.66,2022-12-22
2022-12-31,STR-0004,PRD-000411,D02,2022,1373,448,229.5,6,37.57,75966.54,2022-11-04
2022-12-31,STR-0004,PRD-000712,D04,853,157,172,27.7,31,656.91,560344.23,2022-11-16
2022-12-31,STR-0004,PRD-001450,D07,2929,1905,24,70.9,13,608.84,1783292.36,2022-12-25
2022-12-31,STR-0004,PRD-001491,D07,2571,1750,90,115.0,9,317.83,817140.93,2022-12-29
2022-12-31,STR-0004,PRD-001721,D08,3815,541,333,80.6,0,243.98,930783.7,2022-11-21
2022-12-31,STR-0004,PRD-000688,D03,4575,190,402,559.3,8,486.37,2225142.75,2022-12-13
2022-12-31,STR-0004,PRD-000500,D03,2297,86,272,49.9,6,382.67,878992.99,2022-12-24
2022-12-31,STR-0004,PRD-000350,D02,3116,258,257,179.2,19,514.62,1603555.92,2022-11-15
2022-12-31,STR-0004,PRD-000270,D02,4912,1288,436,187.2,3,435.33,2138340.96,2022-12-10
2022-12-31,STR-0004,PRD-001187,D06,2537,1952,19,61.5,48,640.13,1624009.81,2022-11-25
2022-12-31,STR-0004,PRD-001272,D06,4292,1397,55,144.6,44,438.92,1883844.64,2022-12-09
2022-12-31,STR-0004,PRD-000389,D02,4145,1567,125,201.9,35,498.55,2066489.75,2022-12-11
2022-12-31,STR-0004,PRD-001131,D05,4775,421,37,207.7,19,607.8,2902245.0,2022-11-21
2022-12-31,STR-0004,PRD-000388,D02,2528,320,266,103.8,22,22.95,58017.6,2022-12-28
2022-12-31,STR-0004,PRD-000567,D03,2764,1517,107,69.8,29,576.9,1594551.6,2022-12-14
2022-12-31,STR-0004,PRD-001136,D05,2517,426,74,79.3,9,768.87,6386311.11,2022-11-07
2022-12-31,STR-0004,PRD-001138,D05,4108,1840,366,100.0,13,179.35,736769.8,2022-11-21
2022-12-31,STR-0004,PRD-000294,D02,760,1648,379,29.2,49,307.49,233692.4,2022-11-30
2022-12-31,STR-0004,PRD-001353,D06,775,859,285,84.4,20,123.6,95790.0,2022-12-26
2022-12-31,STR-0004,PRD-001773,D08,2270,1786,437,85.4,29,492.56,1118111.2,2022-11-08
2022-12-31,STR-0004,PRD-001887,D08,1345,1614,428,81.3,41,210.17,282678.65,2022-11-18
2022-12-31,STR-0004,PRD-001230,D06,2550,1851,267,123.6,38,594.63,1516306.5,2022-11-13
2022-12-31,STR-0004,PRD-002041,D09,330,342,82,13.3,3,719.7,237501.0,2022-11-14
2022-12-31,STR-0004,PRD-001961,D09,3629,1695,344,420.7,10,623.96,2264350.84,2022-11-05
2022-12-31,STR-0004,PRD-001675,D07,1260,1306,393,82.3,31,638.14,804056.4,2022-11-18
2022-12-31,STR-0005,PRD-001015,D05,186,1327,422,10.2,26,371.75,69145.5,2022-11-01
2022-12-31,STR-0005,PRD-000352,D02,1903,1652,362,93.6,37,153.87,292814.61,2022-11-11
2022-12-31,STR-0005,PRD-000702,D04,3163,46,318,362.5,12,276.0,872988.0,2022-11-05
2022-12-31,STR-0005,PRD-000965,D05,2466,1694,364,83.8,41,522.29,1287967.14,2022-12-28
