product_id,product_name,dept_id,dept_name,category,supplier_id,sku,unit_cost_usd,unit_price_usd,reorder_point,is_perishable,status
PRD-000232,Women's Clothing Item 232,D02,Clothing & Apparel,Women's Clothing,SUP-015,SKU-0000232,524.64,1277.91,43,0,Discontinued
PRD-000233,Shoes Item 233,D02,Clothing & Apparel,Shoes,SUP-005,SKU-0000233,750.89,1059.67,310,0,Active
PRD-000234,Sportswear Item 234,D02,Clothing & Apparel,Sportswear,SUP-009,SKU-0000234,40.16,110.83,422,0,Active
PRD-000235,Shoes Item 235,D02,Clothing & Apparel,Shoes,SUP-012,SKU-0000235,378.77,815.54,254,0,Discontinued
PRD-000236,Men's Clothing Item 236,D02,Clothing & Apparel,Men's Clothing,SUP-015,SKU-0000236,70.06,104.16,384,0,Seasonal
PRD-000237,Women's Clothing Item 237,D02,Clothing & Apparel,Women's Clothing,SUP-015,SKU-0000237,450.17,573.25,284,0,Active
PRD-000238,Shoes Item 238,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000238,661.59,1608.85,255,0,Active
PRD-000239,Shoes Item 239,D02,Clothing & Apparel,Shoes,SUP-005,SKU-0000239,218.56,568.51,314,0,Active
PRD-000240,Accessories Item 240,D02,Clothing & Apparel,Accessories,SUP-008,SKU-0000240,60.11,164.2,480,0,Discontinued
PRD-000241,Sportswear Item 241,D02,Clothing & Apparel,Sportswear,SUP-001,SKU-0000241,650.45,780.96,190,0,Active
PRD-000242,Men's Clothing Item 242,D02,Clothing & Apparel,Men's Clothing,SUP-008,SKU-0000242,444.21,1329.49,436,0,Active
PRD-000243,Sportswear Item 243,D02,Clothing & Apparel,Sportswear,SUP-007,SKU-0000243,166.0,474.88,387,0,Active
PRD-000244,Men's Clothing Item 244,D02,Clothing & Apparel,Men's Clothing,SUP-011,SKU-0000244,126.74,214.19,473,0,Active
PRD-000245,Shoes Item 245,D02,Clothing & Apparel,Shoes,SUP-006,SKU-0000245,113.84,355.97,133,0,Active
PRD-000246,Accessories Item 246,D02,Clothing & Apparel,Accessories,SUP-012,SKU-0000246,375.76,1059.87,179,0,Active
PRD-000247,Sportswear Item 247,D02,Clothing & Apparel,Sportswear,SUP-014,SKU-0000247,562.34,1926.01,192,0,Active
PRD-000248,Men's Clothing Item 248,D02,Clothing & Apparel,Men's Clothing,SUP-012,SKU-0000248,100.25,171.27,252,0,Seasonal
PRD-000249,Sportswear Item 249,D02,Clothing & Apparel,Sportswear,SUP-003,SKU-0000249,127.69,281.26,260,0,Seasonal
PRD-000250,Shoes Item 250,D02,Clothing & Apparel,Shoes,SUP-013,SKU-0000250,446.15,719.49,466,0,Active
PRD-000251,Men's Clothing Item 251,D02,Clothing & Apparel,Men's Clothing,SUP-005,SKU-0000251,286.44,926.45,405,0,Discontinued
PRD-000252,Women's Clothing Item 252,D02,Clothing & Apparel,Women's Clothing,SUP-003,SKU-0000252,283.57,889.4,382,0,Seasonal
PRD-000253,Sportswear Item 253,D02,Clothing & Apparel,Sportswear,SUP-013,SKU-0000253,30.76,35.93,159,0,Discontinued
PRD-000254,Shoes Item 254,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000254,132.01,288.85,358,0,Seasonal
PRD-000255,Shoes Item 255,D02,Clothing & Apparel,Shoes,SUP-002,SKU-0000255,209.15,262.26,368,0,Active
PRD-000256,Women's Clothing Item 256,D02,Clothing & Apparel,Women's Clothing,SUP-005,SKU-0000256,734.21,1177.03,351,0,Discontinued
PRD-000257,Sportswear Item 257,D02,Clothing & Apparel,Sportswear,SUP-008,SKU-0000257,451.17,1087.33,90,0,Active
PRD-000258,Shoes Item 258,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000258,708.99,1541.8,406,0,Discontinued
PRD-000259,Accessories Item 259,D02,Clothing & Apparel,Accessories,SUP-004,SKU-0000259,605.18,895.91,21,0,Seasonal
PRD-000260,Accessories Item 260,D02,Clothing & Apparel,Accessories,SUP-008,SKU-0000260,333.3,795.1,149,0,Discontinued
PRD-000261,Shoes Item 261,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000261,752.46,2522.01,278,0,Discontinued
PRD-000262,Women's Clothing Item 262,D02,Clothing & Apparel,Women's Clothing,SUP-010,SKU-0000262,237.0,533.0,239,0,Discontinued
PRD-000263,Women's Clothing Item 263,D02,Clothing & Apparel,Women's Clothing,SUP-013,SKU-0000263,378.11,567.04,200,0,Seasonal
PRD-000264,Sportswear Item 264,D02,Clothing & Apparel,Sportswear,SUP-003,SKU-0000264,750.15,1254.0,492,0,Active
PRD-000265,Shoes Item 265,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000265,520.75,879.57,147,0,Active
PRD-000266,Women's Clothing Item 266,D02,Clothing & Apparel,Women's Clothing,SUP-010,SKU-0000266,218.86,431.39,214,0,Active
PRD-000267,Women's Clothing Item 267,D02,Clothing & Apparel,Women's Clothing,SUP-012,SKU-0000267,72.21,105.78,475,0,Active
PRD-000268,Accessories Item 268,D02,Clothing & Apparel,Accessories,SUP-010,SKU-0000268,289.95,352.66,253,0,Active
PRD-000269,Accessories Item 269,D02,Clothing & Apparel,Accessories,SUP-003,SKU-0000269,79.08,177.46,199,0,Active
PRD-000270,Men's Clothing Item 270,D02,Clothing & Apparel,Men's Clothing,SUP-002,SKU-0000270,435.33,1433.08,21,0,Seasonal
PRD-000271,Accessories Item 271,D02,Clothing & Apparel,Accessories,SUP-005,SKU-0000271,506.07,1670.08,238,0,Active
PRD-000272,Shoes Item 272,D02,Clothing & Apparel,Shoes,SUP-008,SKU-0000272,488.56,1556.64,244,0,Active
PRD-000273,Accessories Item 273,D02,Clothing & Apparel,Accessories,SUP-004,SKU-0000273,782.78,2197.02,387,0,Active
PRD-000274,Shoes Item 274,D02,Clothing & Apparel,Shoes,SUP-006,SKU-0000274,581.86,1516.59,195,0,Active
PRD-000275,Sportswear Item 275,D02,Clothing & Apparel,Sportswear,SUP-001,SKU-0000275,229.48,327.25,338,0,Active
PRD-000276,Shoes Item 276,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000276,274.36,793.82,30,0,Seasonal
PRD-000277,Sportswear Item 277,D02,Clothing & Apparel,Sportswear,SUP-012,SKU-0000277,396.4,675.86,424,0,Active
PRD-000278,Sportswear Item 278,D02,Clothing & Apparel,Sportswear,SUP-009,SKU-0000278,514.7,1125.58,120,0,Active
PRD-000279,Women's Clothing Item 279,D02,Clothing & Apparel,Women's Clothing,SUP-015,SKU-0000279,563.35,678.43,77,0,Seasonal
PRD-000280,Sportswear Item 280,D02,Clothing & Apparel,Sportswear,SUP-008,SKU-0000280,454.89,671.13,213,0,Discontinued
PRD-000281,Shoes Item 281,D02,Clothing & Apparel,Shoes,SUP-007,SKU-0000281,137.81,159.48,446,0,Active
PRD-000282,Accessories Item 282,D02,Clothing & Apparel,Accessories,SUP-014,SKU-0000282,596.24,1355.5,199,0,Seasonal
PRD-000283,Accessories Item 283,D02,Clothing & Apparel,Accessories,SUP-001,SKU-0000283,74.04,157.91,215,0,Active
PRD-000284,Shoes Item 284,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000284,456.19,319.33,452,0,Active
PRD-000285,Accessories Item 285,D02,Clothing & Apparel,Accessories,SUP-007,SKU-0000285,246.82,447.08,339,0,Active
PRD-000286,Women's Clothing Item 286,D02,Clothing & Apparel,Women's Clothing,SUP-007,SKU-0000286,732.19,880.8,64,0,Discontinued
PRD-000287,Sportswear Item 287,D02,Clothing & Apparel,Sportswear,SUP-003,SKU-0000287,237.27,381.39,428,0,Seasonal
PRD-000288,Sportswear Item 288,D02,Clothing & Apparel,Sportswear,SUP-008,SKU-0000288,158.8,282.53,314,0,Active
PRD-000289,Shoes Item 289,D02,Clothing & Apparel,Shoes,SUP-012,SKU-0000289,449.47,1014.67,31,0,Active
PRD-000290,Accessories Item 290,D02,Clothing & Apparel,Accessories,SUP-003,SKU-0000290,304.21,944.26,176,0,Active
PRD-000291,Accessories Item 291,D02,Clothing & Apparel,Accessories,SUP-015,SKU-0000291,408.97,647.15,307,0,Active
PRD-000292,Shoes Item 292,D02,Clothing & Apparel,Shoes,SUP-008,SKU-0000292,595.88,1984.31,227,0,Active
PRD-000293,Accessories Item 293,D02,Clothing & Apparel,Accessories,SUP-009,SKU-0000293,469.62,830.35,134,0,Active
PRD-000294,Shoes Item 294,D02,Clothing & Apparel,Shoes,SUP-004,SKU-0000294,307.49,923.0,30,0,Discontinued
PRD-000295,Accessories Item 295,D02,Clothing & Apparel,Accessories,SUP-010,SKU-0000295,616.73,2143.85,245,0,Active
PRD-000296,Women's Clothing Item 296,D02,Clothing & Apparel,Women's Clothing,SUP-006,SKU-0000296,509.28,942.67,398,0,Active
PRD-000297,Women's Clothing Item 297,D02,Clothing & Apparel,Women's Clothing,SUP-013,SKU-0000297,759.99,1867.39,107,0,Seasonal
PRD-000298,Accessories Item 298,D02,Clothing & Apparel,Accessories,SUP-008,SKU-0000298,239.42,378.54,222,0,Active
PRD-000299,Women's Clothing Item 299,D02,Clothing & Apparel,Women's Clothing,SUP-002,SKU-0000299,729.34,1528.5,232,0,Active
PRD-000300,Shoes Item 300,D02,Clothing & Apparel,Shoes,SUP-010,SKU-0000300,589.89,1835.3,356,0,Active
PRD-000301,Men's Clothing Item 301,D02,Clothing & Apparel,Men's Clothing,SUP-009,SKU-0000301,733.12,2391.91,49,0,Active
PRD-000302,Sportswear Item 302,D02,Clothing & Apparel,Sportswear,SUP-002,SKU-0000302,568.49,891.25,496,0,Active
PRD-000303,Men's Clothing Item 303,D02,Clothing & Apparel,Men's Clothing,SUP-010,SKU-0000303,485.1,1602.55,10,0,Discontinued
PRD-000304,Women's Clothing Item 304,D02,Clothing & Apparel,Women's Clothing,SUP-003,SKU-0000304,198.36,352.94,255,0,Active
PRD-000305,Men's Clothing Item 305,D02,Clothing & Apparel,Men's Clothing,SUP-006,SKU-0000305,407.88,285.52,328,0,Active
PRD-000306,Sportswear Item 306,D02,Clothing & Apparel,Sportswear,SUP-015,SKU-0000306,139.12,189.23,339,0,Discontinued
PRD-000307,Shoes Item 307,D02,Clothing & Apparel,Shoes,SUP-002,SKU-0000307,395.65,1125.78,284,0,Active
PRD-000308,Sportswear Item 308,D02,Clothing & Apparel,Sportswear,SUP-015,SKU-0000308,527.58,1042.9,210,0,Active
PRD-000309,Men's Clothing Item 309,D02,Clothing & Apparel,Men's Clothing,SUP-006,SKU-0000309,647.96,1336.04,386,0,Discontinued
PRD-000310,Accessories Item 310,D02,Clothing & Apparel,Accessories,SUP-006,SKU-0000310,122.87,357.36,196,0,Active
PRD-000311,Women's Clothing Item 311,D02,Clothing & Apparel,Women's Clothing,SUP-012,SKU-0000311,115.03,287.31,467,0,Discontinued
PRD-000312,Shoes Item 312,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000312,545.05,381.53,128,0,Active
PRD-000313,Men's Clothing Item 313,D02,Clothing & Apparel,Men's Clothing,SUP-011,SKU-0000313,29.61,89.71,212,0,Active
PRD-000314,Accessories Item 314,D02,Clothing & Apparel,Accessories,SUP-009,SKU-0000314,230.37,588.44,299,0,Active
PRD-000315,Men's Clothing Item 315,D02,Clothing & Apparel,Men's Clothing,SUP-009,SKU-0000315,470.72,1113.89,134,0,Active
PRD-000316,Sportswear Item 316,D02,Clothing & Apparel,Sportswear,SUP-008,SKU-0000316,170.41,479.81,231,0,Active
PRD-000317,Men's Clothing Item 317,D02,Clothing & Apparel,Men's Clothing,SUP-005,SKU-0000317,640.55,1281.57,217,0,Active
PRD-000318,Sportswear Item 318,D02,Clothing & Apparel,Sportswear,SUP-004,SKU-0000318,663.16,1772.13,49,0,Active
PRD-000319,Accessories Item 319,D02,Clothing & Apparel,Accessories,SUP-011,SKU-0000319,412.76,1250.45,54,0,Discontinued
PRD-000320,Sportswear Item 320,D02,Clothing & Apparel,Sportswear,SUP-006,SKU-0000320,274.73,708.21,104,0,Active
PRD-000321,Shoes Item 321,D02,Clothing & Apparel,Shoes,SUP-010,SKU-0000321,516.47,809.37,404,0,Active
PRD-000322,Accessories Item 322,D02,Clothing & Apparel,Accessories,SUP-012,SKU-0000322,441.59,956.66,197,0,Active
PRD-000323,Women's Clothing Item 323,D02,Clothing & Apparel,Women's Clothing,SUP-002,SKU-0000323,395.33,824.47,439,0,Discontinued
PRD-000324,Sportswear Item 324,D02,Clothing & Apparel,Sportswear,SUP-012,SKU-0000324,24.73,33.54,124,0,Discontinued
PRD-000325,Men's Clothing Item 325,D02,Clothing & Apparel,Men's Clothing,SUP-004,SKU-0000325,6.37,9.97,229,0,Active
PRD-000326,Men's Clothing Item 326,D02,Clothing & Apparel,Men's Clothing,SUP-010,SKU-0000326,749.12,2160.5,323,0,Active
PRD-000327,Shoes Item 327,D02,Clothing & Apparel,Shoes,SUP-003,SKU-0000327,185.98,236.84,24,0,Active
PRD-000328,Women's Clothing Item 328,D02,Clothing & Apparel,Women's Clothing,SUP-006,SKU-0000328,536.63,1663.16,422,0,Active
PRD-000329,Accessories Item 329,D02,Clothing & Apparel,Accessories,SUP-001,SKU-0000329,563.07,1231.39,382,0,Seasonal
PRD-000330,Sportswear Item 330,D02,Clothing & Apparel,Sportswear,SUP-007,SKU-0000330,728.69,2247.38,243,0,Active
PRD-000331,Men's Clothing Item 331,D02,Clothing & Apparel,Men's Clothing,SUP-001,SKU-0000331,493.77,726.2,252,0,Seasonal
PRD-000332,Sportswear Item 332,D02,Clothing & Apparel,Sportswear,SUP-008,SKU-0000332,586.83,1091.21,311,0,Active
PRD-000333,Sportswear Item 333,D02,Clothing & Apparel,Sportswear,SUP-003,SKU-0000333,66.72,91.59,49,0,Active
PRD-000334,Shoes Item 334,D02,Clothing & Apparel,Shoes,SUP-012,SKU-0000334,435.69,789.27,56,0,Active
PRD-000335,Accessories Item 335,D02,Clothing & Apparel,Accessories,SUP-014,SKU-0000335,452.22,679.59,460,0,Active
PRD-000336,Sportswear Item 336,D02,Clothing & Apparel,Sportswear,SUP-001,SKU-0000336,259.17,365.66,380,0,Active
PRD-000337,Sportswear Item 337,D02,Clothing & Apparel,Sportswear,SUP-012,SKU-0000337,207.82,662.94,457,0,Active
PRD-000338,Accessories Item 338,D02,Clothing & Apparel,Accessories,SUP-009,SKU-0000338,503.51,685.63,271,0,Active
PRD-000339,Women's Clothing Item 339,D02,Clothing & Apparel,Women's Clothing,SUP-015,SKU-0000339,436.69,515.37,234,0,Seasonal
PRD-000340,Shoes Item 340,D02,Clothing & Apparel,Shoes,SUP-003,SKU-0000340,525.51,1807.17,466,0,Discontinued
PRD-000341,Sportswear Item 341,D02,Clothing & Apparel,Sportswear,SUP-013,SKU-0000341,659.17,461.42,408,0,Seasonal
PRD-000342,Accessories Item 342,D02,Clothing & Apparel,Accessories,SUP-010,SKU-0000342,520.15,809.09,496,0,Active
PRD-000343,Men's Clothing Item 343,D02,Clothing & Apparel,Men's Clothing,SUP-001,SKU-0000343,275.16,776.05,214,0,Seasonal
PRD-000344,Women's Clothing Item 344,D02,Clothing & Apparel,Women's Clothing,SUP-001,SKU-0000344,505.68,1369.35,303,0,Active
PRD-000345,Shoes Item 345,D02,Clothing & Apparel,Shoes,SUP-013,SKU-0000345,366.24,582.09,278,0,Discontinued
PRD-000346,Shoes Item 346,D02,Clothing & Apparel,Shoes,SUP-013,SKU-0000346,562.41,1702.66,40,0,Active
PRD-000347,Accessories Item 347,D02,Clothing & Apparel,Accessories,SUP-010,SKU-0000347,373.76,814.09,46,0,Active
PRD-000348,Sportswear Item 348,D02,Clothing & Apparel,Sportswear,SUP-012,SKU-0000348,120.73,379.91,57,0,Active
PRD-000349,Sportswear Item 349,D02,Clothing & Apparel,Sportswear,SUP-012,SKU-0000349,143.55,378.56,214,0,Active
PRD-000350,Shoes Item 350,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000350,514.62,1740.25,226,0,Active
PRD-000351,Men's Clothing Item 351,D02,Clothing & Apparel,Men's Clothing,SUP-005,SKU-0000351,224.39,375.48,360,0,Active
PRD-000352,Men's Clothing Item 352,D02,Clothing & Apparel,Men's Clothing,SUP-009,SKU-0000352,153.87,514.06,402,0,Active
PRD-000353,Men's Clothing Item 353,D02,Clothing & Apparel,Men's Clothing,SUP-007,SKU-0000353,434.38,1297.61,174,0,Seasonal
PRD-000354,Shoes Item 354,D02,Clothing & Apparel,Shoes,SUP-011,SKU-0000354,645.15,1422.43,36,0,Discontinued
PRD-000355,Women's Clothing Item 355,D02,Clothing & Apparel,Women's Clothing,SUP-011,SKU-0000355,506.7,1646.62,79,0,Seasonal
PRD-000356,Accessories Item 356,D02,Clothing & Apparel,Accessories,SUP-012,SKU-0000356,116.03,181.37,360,0,Active
PRD-000357,Sportswear Item 357,D02,Clothing & Apparel,Sportswear,SUP-013,SKU-0000357,757.25,1112.06,206,0,Seasonal
PRD-000358,Men's Clothing Item 358,D02,Clothing & Apparel,Men's Clothing,SUP-008,SKU-0000358,481.57,1280.91,412,0,Active
PRD-000359,Women's Clothing Item 359,D02,Clothing & Apparel,Women's Clothing,SUP-013,SKU-0000359,415.51,1126.02,258,0,Seasonal
PRD-000360,Accessories Item 360,D02,Clothing & Apparel,Accessories,SUP-004,SKU-0000360,7.63,16.75,326,0,Seasonal
PRD-000361,Sportswear Item 361,D02,Clothing & Apparel,Sportswear,SUP-010,SKU-0000361,779.47,1629.28,114,0,Discontinued
PRD-000362,Men's Clothing Item 362,D02,Clothing & Apparel,Men's Clothing,SUP-014,SKU-0000362,386.06,574.08,219,0,Active
PRD-000363,Women's Clothing Item 363,D02,Clothing & Apparel,Women's Clothing,SUP-001,SKU-0000363,315.76,409.12,122,0,Active
PRD-000364,Shoes Item 364,D02,Clothing & Apparel,Shoes,SUP-014,SKU-0000364,256.42,576.87,114,0,Discontinued
PRD-000365,Sportswear Item 365,D02,Clothing & Apparel,Sportswear,SUP-015,SKU-0000365,205.31,416.77,71,0,Active
PRD-000366,Accessories Item 366,D02,Clothing & Apparel,Accessories,SUP-014,SKU-0000366,267.16,578.19,336,0,Active
PRD-000367,Men's Clothing Item 367,D02,Clothing & Apparel,Men's Clothing,SUP-002,SKU-0000367,70.96,132.41,498,0,Discontinued
PRD-000368,Women's Clothing Item 368,D02,Clothing & Apparel,Women's Clothing,SUP-003,SKU-0000368,55.24,188.64,222,0,Active
PRD-000369,Accessories Item 369,D02,Clothing & Apparel,Accessories,SUP-015,SKU-0000369,580.18,1904.54,193,0,Discontinued
PRD-000370,Shoes Item 370,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000370,773.87,2038.17,476,0,Active
PRD-000371,Women's Clothing Item 371,D02,Clothing & Apparel,Women's Clothing,SUP-006,SKU-0000371,497.93,348.55,58,0,Active
PRD-000372,Women's Clothing Item 372,D02,Clothing & Apparel,Women's Clothing,SUP-003,SKU-0000372,547.3,1359.88,469,0,Active
PRD-000373,Women's Clothing Item 373,D02,Clothing & Apparel,Women's Clothing,SUP-012,SKU-0000373,694.39,2227.06,308,0,Seasonal
PRD-000374,Women's Clothing Item 374,D02,Clothing & Apparel,Women's Clothing,SUP-015,SKU-0000374,143.1,100.17,406,0,Active
PRD-000375,Women's Clothing Item 375,D02,Clothing & Apparel,Women's Clothing,SUP-010,SKU-0000375,512.57,758.51,111,0,Seasonal
PRD-000376,Sportswear Item 376,D02,Clothing & Apparel,Sportswear,SUP-006,SKU-0000376,579.14,1417.52,394,0,Discontinued
PRD-000377,Shoes Item 377,D02,Clothing & Apparel,Shoes,SUP-009,SKU-0000377,321.07,673.35,75,0,Discontinued
PRD-000378,Accessories Item 378,D02,Clothing & Apparel,Accessories,SUP-008,SKU-0000378,636.88,1783.22,323,0,Active
PRD-000379,Women's Clothing Item 379,D02,Clothing & Apparel,Women's Clothing,SUP-007,SKU-0000379,148.92,393.46,120,0,Active
PRD-000380,Shoes Item 380,D02,Clothing & Apparel,Shoes,SUP-006,SKU-0000380,570.79,1829.77,75,0,Active
PRD-000381,Sportswear Item 381,D02,Clothing & Apparel,Sportswear,SUP-013,SKU-0000381,129.98,430.54,52,0,Active
PRD-000382,Accessories Item 382,D02,Clothing & Apparel,Accessories,SUP-011,SKU-0000382,56.16,116.67,140,0,Discontinued
PRD-000383,Men's Clothing Item 383,D02,Clothing & Apparel,Men's Clothing,SUP-009,SKU-0000383,473.48,773.13,286,0,Active
PRD-000384,Accessories Item 384,D02,Clothing & Apparel,Accessories,SUP-011,SKU-0000384,580.94,1532.45,71,0,Seasonal
PRD-000385,Women's Clothing Item 385,D02,Clothing & Apparel,Women's Clothing,SUP-004,SKU-0000385,166.49,116.54,453,0,Discontinued
PRD-000386,Accessories Item 386,D02,Clothing & Apparel,Accessories,SUP-008,SKU-0000386,253.09,406.89,250,0,Discontinued
PRD-000387,Shoes Item 387,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000387,566.88,949.05,344,0,Active
PRD-000388,Men's Clothing Item 388,D02,Clothing & Apparel,Men's Clothing,SUP-011,SKU-0000388,22.95,56.25,492,0,Active
PRD-000389,Men's Clothing Item 389,D02,Clothing & Apparel,Men's Clothing,SUP-007,SKU-0000389,498.55,889.32,420,0,Discontinued
PRD-000390,Women's Clothing Item 390,D02,Clothing & Apparel,Women's Clothing,SUP-002,SKU-0000390,400.95,682.35,319,0,Discontinued
PRD-000391,Women's Clothing Item 391,D02,Clothing & Apparel,Women's Clothing,SUP-005,SKU-0000391,646.18,893.01,369,0,Active
PRD-000392,Sportswear Item 392,D02,Clothing & Apparel,Sportswear,SUP-005,SKU-0000392,657.61,1630.99,243,0,Active
PRD-000393,Women's Clothing Item 393,D02,Clothing & Apparel,Women's Clothing,SUP-007,SKU-0000393,351.04,1187.43,249,0,Active
PRD-000394,Sportswear Item 394,D02,Clothing & Apparel,Sportswear,SUP-015,SKU-0000394,300.31,834.22,438,0,Active
PRD-000395,Accessories Item 395,D02,Clothing & Apparel,Accessories,SUP-015,SKU-0000395,329.19,505.03,142,0,Active
PRD-000396,Accessories Item 396,D02,Clothing & Apparel,Accessories,SUP-014,SKU-0000396,349.34,615.08,264,0,Active
PRD-000397,Shoes Item 397,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000397,514.63,1335.0,334,0,Seasonal
PRD-000398,Women's Clothing Item 398,D02,Clothing & Apparel,Women's Clothing,SUP-008,SKU-0000398,375.13,660.9,342,0,Active
PRD-000399,Women's Clothing Item 399,D02,Clothing & Apparel,Women's Clothing,SUP-006,SKU-0000399,465.94,1324.81,166,0,Active
PRD-000400,Shoes Item 400,D02,Clothing & Apparel,Shoes,SUP-001,SKU-0000400,240.18,685.62,35,0,Active
PRD-000401,Sportswear Item 401,D02,Clothing & Apparel,Sportswear,SUP-001,SKU-0000401,244.5,642.76,191,0,Active
PRD-000402,Women's Clothing Item 402,D02,Clothing & Apparel,Women's Clothing,SUP-008,SKU-0000402,594.82,941.77,18,0,Discontinued
PRD-000403,Accessories Item 403,D02,Clothing & Apparel,Accessories,SUP-005,SKU-0000403,253.62,635.99,117,0,Active
PRD-000404,Accessories Item 404,D02,Clothing & Apparel,Accessories,SUP-002,SKU-0000404,599.79,1572.53,449,0,Seasonal
PRD-000405,Shoes Item 405,D02,Clothing & Apparel,Shoes,SUP-015,SKU-0000405,23.8,37.11,397,0,Active
PRD-000406,Women's Clothing Item 406,D02,Clothing & Apparel,Women's Clothing,SUP-012,SKU-0000406,399.21,819.95,401,0,Discontinued
PRD-000407,Accessories Item 407,D02,Clothing & Apparel,Accessories,SUP-012,SKU-0000407,613.48,967.92,284,0,Active
PRD-000408,Accessories Item 408,D02,Clothing & Apparel,Accessories,SUP-007,SKU-0000408,177.81,523.89,36,0,Discontinued
PRD-000409,Women's Clothing Item 409,D02,Clothing & Apparel,Women's Clothing,SUP-008,SKU-0000409,89.85,197.53,386,0,Discontinued
PRD-000410,Accessories Item 410,D02,Clothing & Apparel,Accessories,SUP-010,SKU-0000410,301.09,518.46,356,0,Discontinued
PRD-000411,Sportswear Item 411,D02,Clothing & Apparel,Sportswear,SUP-013,SKU-0000411,37.57,78.04,420,0,Discontinued
PRD-000412,Accessories Item 412,D02,Clothing & Apparel,Accessories,SUP-011,SKU-0000412,66.77,151.34,480,0,Active
PRD-000413,Men's Clothing Item 413,D02,Clothing & Apparel,Men's Clothing,SUP-012,SKU-0000413,786.76,1694.6,169,0,Active
PRD-000414,Women's Clothing Item 414,D02,Clothing & Apparel,Women's Clothing,SUP-008,SKU-0000414,8.61,12.21,76,0,Active
PRD-000415,Women's Clothing Item 415,D02,Clothing & Apparel,Women's Clothing,SUP-013,SKU-0000415,674.18,2150.77,165,0,Active
PRD-000416,Shoes Item 416,D02,Clothing & Apparel,Shoes,SUP-005,SKU-0000416,333.05,971.97,182,0,Seasonal
